"Id","Name","Country","City","No of employees","Total Assets (m USD)","Op. Rev. (m USD)","Shareholders funds (m USD)","P/L before tax (m USD)"
"LUCLB192043","KLX INVESTMENTS II SARL","LU","LUXEMBOURG","n.a.","481","0","246","-4"
"LUCLB192871","KLX INVESTMENTS III SARL","LU","LUXEMBOURG","n.a.","436","0","435","-5"
"USC125758664L","KUTA-ONE AIRCRAFT CORP LTD","US","SAINT LOUIS","n.a.","n.a.","n.a.","n.a.","n.a."
"USC126177920L","KUTA-TWO AIRCRAFT CORP","US","HAZELWOOD","n.a.","n.a.","n.a.","n.a.","n.a."
"RUC96804281","LIMITED LIABILITY COMPANY CRUISE","RU","SAINT-PETERSBURG","59","1","3","1","0"
"USC134221087L","LIQUID ROBOTICS INC","US","SUNNYVALE","175","n.a.","18","n.a.","n.a."
"USC2-61534","LONGACRES PARK INC","US",,"n.a.","n.a.","n.a.","n.a.","n.a."
"USC141906891L","M & M AEROSPACE HARDWARE INC","US","LONG BEACH","n.a.","n.a.","n.a.","n.a.","n.a."
"USC125509472L","MC DONNELL DOUGLAS CORP","US","SAINT CHARLES","n.a.","n.a.","n.a.","n.a.","n.a."
"USC125509485L","MCDONNELL DOUGLAS CORP","US","SAINT LOUIS","n.a.","n.a.","n.a.","n.a.","n.a."
"USC130974963L","MCDONNELL DOUGLAS CORP","US","TITUSVILLE","n.a.","n.a.","n.a.","n.a.","n.a."
"USC125887282L","MCDONNELL DOUGLAS CORP","US","SAINT LOUIS","n.a.","n.a.","n.a.","n.a.","n.a."
"USC169731249L","MCDONNELL DOUGLAS CORPORATION WHOLLY OWNED SUB OF BOEING CO","US","CHICAGO","n.a.","n.a.","n.a.","n.a.","n.a."
"USC2-61377","MCDONNELL DOUGLAS DAKOTA LEASING INC","US",,"n.a.","n.a.","n.a.","n.a.","n.a."
"USC2-61378","MCDONNELL DOUGLAS EXPRESS INC","US",,"n.a.","n.a.","n.a.","n.a.","n.a."
"USC2-61379","MCDONNELL DOUGLAS F-15 TECHNICAL SERVICES COMPANY INC","US","DELAWARE","n.a.","n.a.","n.a.","n.a.","n.a."
"USC132367172L","MCDONNELL DOUGLAS FOREIGN SALES CORP","US","ST THOMAS","n.a.","n.a.","n.a.","n.a.","n.a."
"USC2-61380","MCDONNELL DOUGLAS HELICOPTER SUPPORT SERVICES INC","US",,"n.a.","n.a.","n.a.","n.a.","n.a."
"USC2-61399","MCDONNELL DOUGLAS INDONESIA LEASING INC","US",,"n.a.","n.a.","n.a.","n.a.","n.a."
"USC2-61374","MCDONNELL DOUGLAS MIDDLE EAST LTD","US",,"n.a.","n.a.","n.a.","n.a.","n.a."
"USC2-61482","MCDONNELL DOUGLAS SERVICES INC","US","SAINT LOUIS","n.a.","n.a.","n.a.","n.a.","n.a."
"USC174459426L","MCDONNELL DOUGLASS TRUCK SERVICE INC","US","FORT WASHINGTON","4","n.a.","0","n.a.","n.a."
"USC2-61530","MD INDONESIA LTD","US","VIRGIN ISLANDS, U.S","n.a.","n.a.","n.a.","n.a.","n.a."
"USC2-61527","MD-AIR LEASING LTD","US","VIRGIN ISLANDS, U.S","n.a.","n.a.","n.a.","n.a.","n.a."
"USC2-61369","MDFC - AIRCRAFT LEASING COMPANY","US","DELAWARE","n.a.","n.a.","n.a.","n.a.","n.a."
"USC2-61523","MDFC - AIRCRAFT LEASING LTD","US","VIRGIN ISLANDS, U.S","n.a.","n.a.","n.a.","n.a.","n.a."
"USC2-61367","MDFC - CARSON COMPANY","US",,"n.a.","n.a.","n.a.","n.a.","n.a."
"USC2-61516","MDFC - CARSON LTD","US","VIRGIN ISLANDS, U.S","n.a.","n.a.","n.a.","n.a.","n.a."
"USC2-61382","MDFC - EXPRESS LEASING COMPANY","US","DELAWARE","n.a.","n.a.","n.a.","n.a.","n.a."
"USC2-61525","MDFC - EXPRESS LEASING LTD","US","VIRGIN ISLANDS, U.S","n.a.","n.a.","n.a.","n.a.","n.a."
"USC2-61397","MDFC - KNOXVILLE COMPANY","US","DELAWARE","n.a.","n.a.","n.a.","n.a.","n.a."
"USC2-61522","MDFC - KNOXVILLE LTD","US","VIRGIN ISLANDS, U.S","n.a.","n.a.","n.a.","n.a.","n.a."
"USC2-61392","MDFC - LAKEWOOD COMPANY","US","DELAWARE","n.a.","n.a.","n.a.","n.a.","n.a."
"USC2-61529","MDFC - MEMPHIS LTD","US","VIRGIN ISLANDS, U.S","n.a.","n.a.","n.a.","n.a.","n.a."
"USC2-61387","MDFC - RENO COMPANY","US","DELAWARE","n.a.","n.a.","n.a.","n.a.","n.a."
"USC2-61385","MDFC - SIERRA COMPANY","US","DELAWARE","n.a.","n.a.","n.a.","n.a.","n.a."
"USC2-61526","MDFC - SPRING LTD","US","VIRGIN ISLANDS, U.S","n.a.","n.a.","n.a.","n.a.","n.a."
"USC2-61384","MDFC - TAHOE COMPANY","US","DELAWARE","n.a.","n.a.","n.a.","n.a.","n.a."
"USC258021080L","MDFC MEMPHIS CO","US","CHICAGO","n.a.","n.a.","n.a.","n.a.","n.a."
"USC2-61365","MDFC SPRING COMPANY","US",,"n.a.","n.a.","n.a.","n.a.","n.a."
"USC2-61364","MD-FEDERAL HOLDING COMPANY","US","DELAWARE","n.a.","n.a.","n.a.","n.a.","n.a."
"USC257477918L","MILLENNIUM SPACE SYSTEMS","US","EL SEGUNDO","75","n.a.","18","n.a.","n.a."
"USC256588631L","MIRO TECHNOLOGIES","US","SAN DIEGO","n.a.","n.a.","n.a.","n.a.","n.a."
"USC123375112L","MIRO TECHNOLOGIES INC","US","LA JOLLA","n.a.","n.a.","n.a.","n.a.","n.a."
"GBC01781077","MIRO TECHNOLOGIES LIMITED","GB","BRISTOL","30","18","6","-10","-6"
"USC200005218L","MONTANA AVIATION RESEARCH CO","US","ST MARIE","n.a.","n.a.","n.a.","n.a.","n.a."
"USC*110015654798","N Y F CORP.","US","NEW JERSEY","n.a.","n.a.","n.a.","n.a.","n.a."
"USC192720162L","NARUS","US","SUNNYVALE","n.a.","n.a.","n.a.","n.a.","n.a."
"USC250783400L","NARUS INC","US","PACIFICA","n.a.","n.a.","n.a.","n.a.","n.a."
"USC262870118L","NARUS INC","US","MOUNTAIN VIEW","n.a.","n.a.","n.a.","n.a.","n.a."
"USC278604092L","NARUS INC","US","MOUNTAIN VIEW","n.a.","n.a.","n.a.","n.a.","n.a."
"USC124276587L","NARUS INC","US","PALO ALTO","n.a.","n.a.","n.a.","n.a.","n.a."
"INC0000400967","NARUS NETWORKS PRIVATE LIMITED","IN","BANGALORE","n.a.","4","8","2","1"
"NOC966041056","NAVICO NORWAY AS","NO","EGERSUND","19","7","11","-1","-1"
"USC139950780L","PACIFIC BUSINESS ENTERPRISES","US","EL SEGUNDO","n.a.","n.a.","n.a.","n.a.","n.a."
"USC*110175522778","POLYGON AEROSPACE, LLC","US","TEXAS","n.a.","n.a.","n.a.","n.a.","n.a."
"USC*110175522779","POLYTRADE HOLDING CORPORATION","US","DELAWARE","n.a.","n.a.","n.a.","n.a.","n.a."
"USC130820002L","PRESTON A","US","OAK LAWN","n.a.","n.a.","n.a.","n.a.","n.a."
"USC136702429L","PRESTON AVIATION INC","US","SPARTA","n.a.","n.a.","n.a.","n.a.","n.a."
"USC143602450L","PRESTON AVIATION INC","US","AUGUSTA","n.a.","n.a.","n.a.","n.a.","n.a."
"USC132101524L","PRESTON AVIATION SOLUTIONS","US","FAIRFAX","n.a.","n.a.","n.a.","n.a.","n.a."
"USC149141814L","PRESTON AVIATION SOLUTIONS INC","US","MARIETTA","n.a.","n.a.","n.a.","n.a.","n.a."
"USC148938340L","PRESTON CORP","US","WAUKESHA","n.a.","n.a.","n.a.","n.a.","n.a."
"USC311558243L","PRESTON INDUSTRIES INC","US","NILES","n.a.","n.a.","n.a.","n.a.","n.a."
"USC283655741L","PRESTON INDUSTRIES LLC","US","HIALEAH","n.a.","n.a.","n.a.","n.a.","n.a."
"USC290586323L","PRESTON INDUSTRIES LLC","US","TALLAHASSEE","n.a.","n.a.","n.a.","n.a.","n.a."
"USC282756212L","PRESTON INTERNATIONAL CORP","US","JACKSONVILLE","n.a.","n.a.","n.a.","n.a.","n.a."
"USC312720086L","PRESTON INTERNATIONAL INC","US","SUNRISE","n.a.","n.a.","n.a.","n.a.","n.a."
"USC283589456L","PRESTON LLC","US","PANAMA CITY","n.a.","n.a.","n.a.","n.a.","n.a."
"USC310430279L","PRESTON PARTNERS","US","ORLANDO","n.a.","n.a.","n.a.","n.a.","n.a."
"USC265364588L","PRESTON PARTNERSHIP LLC","US","ORLANDO","n.a.","n.a.","n.a.","n.a.","n.a."
"USC134702175L","RADIX TECHNOLOGIES INC","US","MOUNTAIN VIEW","n.a.","n.a.","n.a.","n.a.","n.a."
"USC2-61340","RGL-3 CORPORATION","US",,"n.a.","n.a.","n.a.","n.a.","n.a."
"USC2-61336","RGL-4 CORPORATION","US","DELAWARE","n.a.","n.a.","n.a.","n.a.","n.a."
"IEC230830","RUBY LEASING (IRELAND) LIMITED","IE","DUBLIN","6","297","37","44","-3"
"USC2-61335","SANDIA NATIONAL SECURITY LLC","US",,"n.a.","n.a.","n.a.","n.a.","n.a."
"USC280262105L","SOLUTIONS MADE SIMPLE INC","US","FREDERICKSBURG","n.a.","n.a.","n.a.","n.a.","n.a."
"USC205547934L","SOLUTIONS MADE SIMPLE INC","US","RESTON","n.a.","n.a.","n.a.","n.a.","n.a."
"USC302056076L","SOLUTIONS MADE SIMPLE LLC","US","LEESBURG","n.a.","n.a.","n.a.","n.a.","n.a."
"USC128915564L","SPECTRO","US","MAHWAH","n.a.","n.a.","n.a.","n.a.","n.a."
"USC147928610L","SPECTRO INC","US","ARLINGTON","n.a.","n.a.","n.a.","n.a.","n.a."
"USC128100483L","SPECTRO INC","US","WOOD VILLAGE","n.a.","n.a.","n.a.","n.a.","n.a."
"USC129160240L","SPECTRO INC","US","CROWLEY","n.a.","n.a.","n.a.","n.a.","n.a."
"USC145541472L","SPECTRO LAB","US","ALLIANCE","n.a.","n.a.","n.a.","n.a.","n.a."
"USC124259709L","SPECTROL","US","ONTARIO","n.a.","n.a.","n.a.","n.a.","n.a."
"USC123916825L","SPECTROLAB INC","US","SYLMAR","n.a.","n.a.","n.a.","n.a.","n.a."
"USCEBI318548","TAIKO LEASING, INC.","US","SEATTLE","n.a.","n.a.","n.a.","n.a.","n.a."
"USC257620760L","TAPESTRY SOLUTIONS","US","SAN LUIS OBISPO","n.a.","n.a.","n.a.","n.a.","n.a."
"USC124051362L","TAPESTRY SOLUTIONS INC","US","SAN DIEGO","n.a.","n.a.","n.a.","n.a.","n.a."
"USC132937734L","TAPESTRY SOLUTIONS INC","US","SAN DIEGO","n.a.","n.a.","n.a.","n.a.","n.a."
"USC2-61346","THAYER LEASING COMPANY-1","US","DELAWARE","n.a.","n.a.","n.a.","n.a.","n.a."
"USC278226194L","THE BOEING CO","US","CHICAGO","n.a.","n.a.","n.a.","n.a.","n.a."
"USC149106624L","THE BOEING CO","US","EVERETT","n.a.","n.a.","n.a.","n.a.","n.a."
"USC149100417L","THE BOEING CO","US","RIDLEY PARK","n.a.","n.a.","n.a.","n.a.","n.a."
"USC207931266L","THE BOEING CO & CONSOLIDATED SUBSIDIARIES","US","CHICAGO","n.a.","n.a.","n.a.","n.a.","n.a."
"USC295523330L","THE BOEING COMP","US","SEATTLE","n.a.","n.a.","n.a.","n.a.","n.a."
"USC295523327L","THE BOEING CO-SHARED SERVICES","US","SEATTLE","n.a.","n.a.","n.a.","n.a.","n.a."
"USC281994590L","THE BOEING STORES INC","US","SEATTLE","n.a.","n.a.","n.a.","n.a.","n.a."
"USC283133903L","THE PRESTON CORP INC","US","MERRITT ISLAND","n.a.","n.a.","n.a.","n.a.","n.a."
"USC*110015654800","UFC AEROSPACE LLC","US","DELAWARE","n.a.","n.a.","n.a.","n.a.","n.a."
"USC252039950L","VENTURA SOLUTIONS","US","ANNAPOLIS JUNCTION","n.a.","n.a.","n.a.","n.a.","n.a."
"USC169829148L","VENTURA SOLUTIONS INC","US","ANNAPOLIS JUNCTION","n.a.","n.a.","n.a.","n.a.","n.a."
"CNC2-61325","YUNNAN ALTEON BOEING ADVANCED FLIGHT TRAINING CO LTD","CN",,"n.a.","n.a.","n.a.","n.a.","n.a."
