"Id","Name","Country","City","No of employees","Total Assets (m USD)","Op. Rev. (m USD)","Shareholders funds (m USD)","P/L before tax (m USD)"
"GBC02798305","THE GEORGE DAVIES PARTNERSHIP LIMITED","GB","LEEDS","n.a.","2","n.a.","1","n.a."
"ZAC199600457607","THE R-GROUP MANAGEMENT COMPANY (PTY) LTD","ZA","PIETERMARITZBURG","n.a.","n.a.","0","n.a.","n.a."
"ZAC199701520407","THEMBANI WHOLESALERS (PTY) LTD","ZA","SANDTON","n.a.","n.a.","n.a.","n.a.","n.a."
"MXCTAU9610145Z2","TIENDAS AURRERA S DE RL DE CV","MX","AZCAPOTZALCO","10","10","21","6","2"
"MXCTWM861215DG2","TIENDAS WAL MART S DE RL DE CV","MX","AZCAPOTZALCO","n.a.","n.a.","n.a.","n.a.","n.a."
"ZAC199900074007","TIRADEPROPS 100 (PTY) LTD","ZA",,"n.a.","n.a.","n.a.","n.a.","n.a."
"ZAC199900074107","TIRADEPROPS 60 (PTY) LTD","ZA","SANDTON","n.a.","n.a.","n.a.","n.a.","n.a."
"YYC*110190757412","TOP SPOT","n.a.",,"n.a.","n.a.","n.a.","n.a.","n.a."
"BWC2-10324","TRIDENT FRANCISTOWN (PTY) LTD","BW","FRANCISTOWN","n.a.","n.a.","n.a.","n.a.","n.a."
"MUC2-6996","TRIDENT HOLDINGS (PTY) LTD","MU",,"n.a.","n.a.","n.a.","n.a.","n.a."
"YYC*110190757404","TRIDENT MAKOPANE","n.a.",,"n.a.","n.a.","n.a.","n.a.","n.a."
"BWC0000037405","TRIDENT MAUN (PTY) LTD","BW","MAUN","60","n.a.","n.a.","n.a.","n.a."
"BWC2-10326","TRIDENT PALAPYE (PTY) LTD","BW","PALAPYE","n.a.","n.a.","n.a.","n.a.","n.a."
"ZAC198200347307","UNISON RISK MANAGEMENT ALLIANCE (PTY) LTD","ZA","WOODSTOCK","n.a.","n.a.","n.a.","n.a.","n.a."
"INC0005515067","UPSILON CONSULTING PRIVATE LIMITED","IN","NAGAR","n.a.","n.a.","n.a.","n.a.","n.a."
"INC0005187119","VECTOR E-COMMERCE PRIVATE LIMITED","IN","BANGALORE","n.a.","n.a.","n.a.","n.a.","n.a."
"ZAC200201131907","VEREENIGING CASH AND CARRY (PTY) LTD","ZA","SANDTON","70","n.a.","n.a.","n.a.","n.a."
"GBC07291940","VINPACK LIMITED","GB","LEEDS","n.a.","0","n.a.","0","n.a."
"CNC9389476512","WAL - MART STORES (AMOY) BUSINESS RETAIL CO., LTD.","CN",,"n.a.","n.a.","n.a.","n.a.","n.a."
"CNC9389677640","WAL - MART STORES (ANHUI) BUSINESS RETAIL CO., LTD.","CN","HEFEI","n.a.","n.a.","n.a.","n.a.","n.a."
"CNC9389677593","WAL - MART STORES (ANHUI) SHOPPING SQUARE CO., LTD.","CN","HEFEI","n.a.","n.a.","n.a.","n.a.","n.a."
"CNC9400357149","WAL - MART STORES (DALIAN) BUSINESS RETAIL CO., LTD.","CN","DALIAN","n.a.","n.a.","n.a.","n.a.","n.a."
"ARC30-67813830-0","WAL MART ARGENTINA SRL","AR","BUENOS AIRES","1,000","n.a.","1","n.a.","n.a."
"CAC193498377L","WAL MART MODULAR DESIGN CENTER","CA","MISSISSAUGA","n.a.","n.a.","n.a.","n.a.","n.a."
"USC128214225L","WAL MART PUERTO RICO","US","PONCE","n.a.","n.a.","n.a.","n.a.","n.a."
"USC133302509L","WAL MART PUERTO RICO","US","PONCE","n.a.","n.a.","n.a.","n.a.","n.a."
"USC133158499L","WAL MART PUERTO RICO","US","MANATI","n.a.","n.a.","n.a.","n.a.","n.a."
"USC194639214L","WAL MART REALTY CO","US","MADISON","n.a.","n.a.","n.a.","n.a.","n.a."
"USC238474247L","WAL MART TRANSPORTATION LLC","US","BALTIMORE","n.a.","n.a.","n.a.","n.a.","n.a."
"CNC9400379479","WALMART (BEIJING) COMMERCIAL AND RETAIL CO., LTD.","CN","BEI JING","n.a.","70","171","22","9"
"CNC9361601448","WAL-MART (CHINA) INVESTMENT CO., LTD.","CN","SHENZHEN","4,200","2,905","8,732","1,049","-40"
"CNC9389396918","WAL-MART (CHONGQING) DEPARTMENT STORE CO., LTD.","CN","CHONGQING","n.a.","18","40","9","2"
"CNC9373243909","WAL-MART (CHONGQING) SHOPPING PLAZA CO., LTD.","CN","CHONGQING","n.a.","n.a.","n.a.","n.a.","n.a."
"CNC9384305033","WAL-MART (DONGGUAN) COMMERCIAL RETAIL CO., LTD.","CN","DONG GUAN","n.a.","44","117","n.a.","n.a."
"CNC9397492042","WAL-MART (GUANGDONG) COMMERCIAL RETAIL CO., LTD.","CN","GUANGZHOU","n.a.","88","194","n.a.","n.a."
"CNC9366697583","WAL-MART (GUIZHOU) RETAIL CO., LTD.","CN","GUIYANG","n.a.","16","39","n.a.","n.a."
"CNC9366697582","WAL-MART (GUIZHOU) STORES CO., LTD.","CN","GUIYANG","n.a.","30","65","n.a.","n.a."
"CNC9384058736","WAL-MART (HEBEI DEPARTMENT STORE CO., LTD.","CN","SHIJIAZHUANG","n.a.","n.a.","n.a.","n.a.","n.a."
"CNC9384491790","WAL-MART (HENAN) DEPARTMENT STORE CO., LTD.","CN","ZHENGZHOU","n.a.","n.a.","n.a.","n.a.","n.a."
"CNC9395214759","WAL-MART (HUBEI) COMMERCIAL RETAIL CO., LTD.","CN","WUHAN","n.a.","n.a.","n.a.","n.a.","n.a."
"CNC9367164312","WAL-MART (HUBEI) DEPARTMENT STORE CO., LTD.","CN","WUHAN","n.a.","n.a.","n.a.","n.a.","n.a."
"CNC9397512202","WALMART (INNER MONGOLIA) DEPARTMENT STORE CO., LTD.","CN","HOHHOT","n.a.","n.a.","n.a.","n.a.","n.a."
"CNC9366725155","WAL-MART (JIANGSU) COMMERCIAL RETAIL CO., LTD.","CN","NANJING","n.a.","70","294","-162","-14"
"CNC9392557336","WALMART (JIANGXI) DEPARTMENT STORE CO., LTD.","CN","NANCHANG","n.a.","n.a.","n.a.","n.a.","n.a."
"CNC9382010101","WAL-MART (LIAONING) DEPARTMENT STORE CO., LTD.","CN","SHENYANG","n.a.","29","63","n.a.","n.a."
"CNC9378619555","WAL-MART (SHANDONG) DEPARTMENT STORE CO., LTD.","CN","JINAN","n.a.","n.a.","n.a.","n.a.","n.a."
"CNC9366686386","WAL-MART (SHENZHEN) COMMERCIAL RETAIL CO., LTD.","CN","SHENZHEN","n.a.","25","64","1","-5"
"CNC9367146648","WAL-MART (SHENZHEN) GENERAL MERCHANDISE CO., LTD.","CN","SHENZHEN","n.a.","79","294","3","7"
"CNC9396807182","WAL-MART (SICHUAN) COMMERCIAL RETAIL CO., LTD.","CN","CHENGDOU","n.a.","n.a.","n.a.","n.a.","n.a."
"CNC9366725159","WAL-MART (SICHUAN) GENERAL MERCHANDISE CO., LTD.","CN","CHENGDU","n.a.","n.a.","n.a.","n.a.","n.a."
"CNC9403811906","WAL-MART (TIANJIN) COMMERCIAL RETAIL CO., LTD.","CN","TIANJIN","n.a.","n.a.","n.a.","n.a.","n.a."
"CNC9361273931","WAL-MART (XIAMEN) DEPARTMENT STORE CO., LTD.","CN","XIAMEN","n.a.","9","n.a.","n.a.","n.a."
"CNC9366697584","WAL-MART (YUNNAN) RETAIL CO., LTD.","CN","KUNMING","n.a.","36","95","n.a.","n.a."
"CNC9394111340","WAL-MART (ZHEJIANG) DEPARTMENT STORE CO., LTD.","CN","HANGZHOU","n.a.","63","252","-38","-4"
"USC270959342L","WALMART 1 HOUR PHOTO","US","PLATTSBURGH","n.a.","n.a.","n.a.","n.a.","n.a."
"USCND-41477000","WAL-MART 10-1520","US",,"n.a.","n.a.","n.a.","n.a.","n.a."
"USCND-41477100","WAL-MART 10-1627","US",,"n.a.","n.a.","n.a.","n.a.","n.a."
"USCND-41476900","WAL-MART 10-3758","US",,"n.a.","n.a.","n.a.","n.a.","n.a."
"USCND-41476800","WAL-MART 10-5315","US",,"n.a.","n.a.","n.a.","n.a.","n.a."
"USC238396964L","WALMART ALLIANCE FOR REFORM NOW","US","NEW ORLEANS","n.a.","n.a.","n.a.","n.a.","n.a."
"HKC0009089461","WALMART ASIA REALTY COMPANY LIMITED","HK",,"118","n.a.","n.a.","n.a.","n.a."
"HKC0009079097","WALMART ASIA REALTY SOUTHERN CHINA (NO. 2) COMPANY LIMITED","HK",,"200","n.a.","n.a.","n.a.","n.a."
"USC304551755L","WAL-MART ASSET PAYABLES","US","BENTONVILLE","n.a.","n.a.","n.a.","n.a.","n.a."
"USC301541270L","WALMART ASSOCIATES INC","US","MAYS LANDING","n.a.","n.a.","n.a.","n.a.","n.a."
"USC281938157L","WAL-MART ASSOCIATES INC","US","MADISON","n.a.","n.a.","n.a.","n.a.","n.a."
"USC280305296L","WAL-MART ASSOCIATES INC","US","BENTONVILLE","n.a.","n.a.","n.a.","n.a.","n.a."
"USC324806129L","WALMART AUBURN OTR NON RE","US","CHATTANOOGA","n.a.","n.a.","n.a.","n.a.","n.a."
"CAC*190521463491","WALMART B.C. HOLDING 2 ULC","CA",,"n.a.","n.a.","n.a.","n.a.","n.a."
"CAC149178046L","WAL-MART CANADA CORP","CA","MISSISSAUGA","n.a.","n.a.","n.a.","n.a.","n.a."
"CAC303255845L","WALMART CANADA LTD","CA","NORTH YORK","n.a.","n.a.","n.a.","n.a.","n.a."
"KYC*948018428","WAL-MART CAYMAN (CANADIAN) FINANCE CO","KY",,"n.a.","n.a.","n.a.","n.a.","n.a."
"KYC*948018430","WAL-MART CAYMAN (EURO) FINANCE CO","KY",,"n.a.","n.a.","n.a.","n.a.","n.a."
"KYC*948018432","WAL-MART CAYMAN (STERLING) FINANCE CO","KY",,"n.a.","n.a.","n.a.","n.a.","n.a."
"USC314410469L","WALMART CENTER TN LLC","US","POMPANO BEACH","n.a.","n.a.","n.a.","n.a.","n.a."
"SVC*110190737692","WALMART CENTROAMERICA","SV",,"n.a.","n.a.","n.a.","n.a.","n.a."
"CLC967555800","WALMART CHILE ALIMENTOS Y SERVICIOS LIMITADA","CL","SANTIAGO","501","n.a.","36","n.a.","n.a."
"CLC968297104","WALMART CHILE COMERCIAL S.A.","CL","QUILICURA, SANTIAGO","n.a.","n.a.","n.a.","n.a.","n.a."
"CLC762326477","WALMART CHILE MAYORISTA LIMITADA","CL","SANTIAGO","n.a.","n.a.","n.a.","n.a.","n.a."
"CLC964390002","WALMART CHILE S.A.","CL","SANTIAGO","18","n.a.","37","n.a.","n.a."
"CLC76042014K","WALMART CHILE S.A.","CL","SANTIAGO","n.a.","n.a.","36","n.a.","n.a."
"CLC995831309","WALMART CHILE SERVICIOS FINANCIEROS LIMITADA","CL","SANTIAGO","n.a.","n.a.","36","n.a.","n.a."
"VGCWOR0000251006","WAL-MART CHINA COMPANY LIMITED","VG","VIRGIN ISLANDS (BRITISH)","n.a.","n.a.","n.a.","n.a.","n.a."
"USC124197071L","WAL-MART COM","US","SAN BRUNO","n.a.","n.a.","n.a.","n.a.","n.a."
"USC240753752L","WAL-MART COM JAMARK LABS","US","GRAND RAPIDS","n.a.","n.a.","n.a.","n.a.","n.a."
"USC312999611L","WAL-MART COM USA LLC","US","NEW YORK","n.a.","n.a.","n.a.","n.a.","n.a."
"USC238441127L","WAL-MART COM USA LLC","US","BENTONVILLE","n.a.","n.a.","n.a.","n.a.","n.a."
"MXCWMM8606236S2","WAL-MART DE MÉXICO SAB DE CV","MX","AZCAPOTZALCO","234,431","16,819","7,854","7,199","587"
"GBC07415299","WALMART EMEA LIMITED","GB","LEEDS","n.a.","1","n.a.","0","n.a."
"LUCLB164687","WAL-MART EURO FINANCE CO. SARL","LU","LUXEMBOURG","n.a.","2,276","n.a.","1,897","n.a."
"USC306991652L","WALMART FEE CAPTURE ACCOUNT","US","BENTONVILLE","n.a.","n.a.","n.a.","n.a.","n.a."
"BBC9825C","WAL-MART FSC, INC.","BB",,"n.a.","n.a.","n.a.","n.a.","n.a."
"USC304861874L","WALMART GALAX VA","US","GLEN ALLEN","n.a.","n.a.","n.a.","n.a.","n.a."
"VGC*948018412","WALMART GLOBAL CORP","VG",,"n.a.","n.a.","n.a.","n.a.","n.a."
"CHCCHE109859236","WAL-MART HOLDINGS INTERNATIONAL GMBH","CH","SCHAFFHAUSEN","15","n.a.","n.a.","n.a.","n.a."
"HKC0022926876","WALMART HONG KONG CO., LIMITED","HK",,"n.a.","n.a.","n.a.","n.a.","n.a."
"USC178935942L","WALMART INC","US","BENTONVILLE","n.a.","n.a.","n.a.","n.a.","n.a."
"USC149202047L","WALMART INC","US","BENTONVILLE","n.a.","n.a.","n.a.","n.a.","n.a."
"USC120018521L","WALMART INC","US","CULLMAN","n.a.","n.a.","n.a.","n.a.","n.a."
"USC132430926L","WALMART INC","US","HURRICANE","n.a.","n.a.","n.a.","n.a.","n.a."
"USC130076067L","WALMART INC","US","SEYMOUR","n.a.","n.a.","n.a.","n.a.","n.a."
"USC120514687L","WALMART INC","US","LAURENS","n.a.","n.a.","n.a.","n.a.","n.a."
"USC123842162L","WALMART INC","US","PORTERVILLE","n.a.","n.a.","n.a.","n.a.","n.a."
"USC129976887L","WALMART INC","US","MOUNT PLEASANT","n.a.","n.a.","n.a.","n.a.","n.a."
"USC149108713L","WALMART INC","US","PLAINVIEW","n.a.","n.a.","n.a.","n.a.","n.a."
"USC304371101L","WALMART INC STORE","US","LOS ANGELES","n.a.","n.a.","n.a.","n.a.","n.a."
"USC710415188","WALMART INC.","US","BENTONVILLE","2,200,000","219,295","514,405","72,496","11,460"
"INC0001654004","WAL-MART INDIA PRIVATE LIMITED","IN","DELHI","n.a.","168","591","93","-25"
"USC149209401L","WALMART INTERNATIONAL","US","BENTONVILLE","n.a.","n.a.","n.a.","n.a.","n.a."
"USCEBI359263","WAL-MART INTERNATIONAL HOLDINGS INC.","US","BENTONVILLE, ARKANSAS","n.a.","n.a.","n.a.","n.a.","n.a."
"PAC748014RPP","WALMART INTERNATIONAL S.A.","PA",,"n.a.","n.a.","n.a.","n.a.","n.a."
"NLC34356593","WALMART INVESTMENTS COÖPERATIE U.A.","NL","AMSTERDAM","4","8,677","n.a.","8,677","n.a."
"JPC4011503002016","WAL-MART JAPAN HOLDINGS K.K.","JP",,"n.a.","n.a.","n.a.","n.a.","n.a."
"USC311139557L","WALMART LABS INC","US","FREMONT","n.a.","n.a.","n.a.","n.a.","n.a."
"CYCC144285","WALMART LIMITED","CY","LIMASSOL","n.a.","n.a.","n.a.","n.a.","n.a."
"CAC264318368L","WALMART LOGISTICS","CA","MISSISSAUGA","n.a.","n.a.","n.a.","n.a.","n.a."
"CAC310325057L","WALMART LOGISTICS","CA","MISSISSAUGA","n.a.","n.a.","n.a.","n.a.","n.a."
"USC307070555L","WALMART MARKET","US","FISHERS","n.a.","n.a.","n.a.","n.a.","n.a."
"MUC0001324075","WAL-MART MAURITIUS (1) HOLDINGS CO., LTD.","MU","EBENE","n.a.","n.a.","n.a.","n.a.","n.a."
"MUC0001296074","WAL-MART MAURITIUS (2) HOLDINGS CO., LTD","MU","EBENE","n.a.","n.a.","n.a.","n.a.","n.a."
"MUC0000616377","WAL-MART MAURITIUS HOLDINGS (3) CO., LTD","MU","EBENE","n.a.","n.a.","n.a.","n.a.","n.a."
"MUC0000616358","WAL-MART MAURITIUS HOLDINGS (4) CO., LTD","MU","EBENE","n.a.","n.a.","n.a.","n.a.","n.a."
"USC304690043L","WALMART OF HACKETTSTOWN","US","HACKETTSTOWN","n.a.","n.a.","n.a.","n.a.","n.a."
"USCND-28912300","WAL-MART PHARMACY 10-1520","US",,"n.a.","n.a.","n.a.","n.a.","n.a."
"USCND-28912400","WAL-MART PHARMACY 10-1627","US",,"n.a.","n.a.","n.a.","n.a.","n.a."
"USCND-40768800","WAL-MART PHARMACY 10-2625","US",,"n.a.","n.a.","n.a.","n.a.","n.a."
"USCND-28912200","WAL-MART PHARMACY 10-3758","US",,"n.a.","n.a.","n.a.","n.a.","n.a."
"USC323622242L","WALMART PLAZA LP","US","SAN DIEGO","n.a.","n.a.","n.a.","n.a.","n.a."
"USC282826760L","WAL-MART PROPERTIES INC","US","PLANTATION","n.a.","n.a.","n.a.","n.a.","n.a."
"USC2-88262","WAL-MART PROPERTY COMPANY","US",,"n.a.","n.a.","n.a.","n.a.","n.a."
"USC310244633L","WALMART PROTO TOOL REPLACEMENT","US","BELMONT","n.a.","n.a.","n.a.","n.a.","n.a."
"USC133111587L","WAL-MART PUERTO RICO INC","US","CAGUAS","n.a.","n.a.","n.a.","n.a.","n.a."
"USC77467-111","WAL-MART PUERTO RICO INC","US","CAGUAS","n.a.","n.a.","n.a.","n.a.","n.a."
"USC128820918L","WAL-MART PUERTO RICO INC","US","CAGUAS","n.a.","n.a.","n.a.","n.a.","n.a."
"USC241231754L","WAL-MART PUERTO RICO INC","US","BENTONVILLE","n.a.","n.a.","n.a.","n.a.","n.a."
"USC301259222L","WAL-MART REAL ESTATE BUSINESS TRUST","US","BENTONVILLE","n.a.","n.a.","n.a.","n.a.","n.a."
"USC235218401L","WAL-MART REAL ESTATE BUSINESS TRUST","US","BENTONVILLE","n.a.","n.a.","n.a.","n.a.","n.a."
"USC136957744L","WAL-MART REALTY COMPANY","US","BENTONVILLE","n.a.","n.a.","n.a.","n.a.","n.a."
"PAC373940RPP","WALMART S.A.","PA",,"n.a.","n.a.","n.a.","n.a.","n.a."
"USC306991655L","WALMART SAP","US","BENTONVILLE","n.a.","n.a.","n.a.","n.a.","n.a."
"USC304630694L","WALMART SECONDARY MARKETS","US","BENTONVILLE","n.a.","n.a.","n.a.","n.a.","n.a."
"USC126595229L","WALMART STAR COMPLEX","US","BENTONVILLE","n.a.","n.a.","n.a.","n.a.","n.a."
"USC307278527L","WALMART STARCO LLC","US","SAINT LOUIS","n.a.","n.a.","n.a.","n.a.","n.a."
"CNC9366688374","WAL-MART STORES (FUJIAN) CO., LTD.","CN","FUZHOU","320","12","35","-2","-1"
"GBC03759197","WAL-MART STORES (UK) LIMITED","GB","LEEDS","3","11,245","n.a.","2,687","-481"
"USC301496810L","WAL-MART STORES EAST I LP","US","SAINT LOUIS","n.a.","n.a.","n.a.","n.a.","n.a."
"USC310002215L","WAL-MART STORES EAST I LP","US","POPLAR BLUFF","n.a.","n.a.","n.a.","n.a.","n.a."
"USC291726389L","WAL-MART STORES EAST INC","US","CLEVELAND","n.a.","n.a.","n.a.","n.a.","n.a."
"USC291827570L","WAL-MART STORES EAST INC","US","HARRISBURG","n.a.","n.a.","n.a.","n.a.","n.a."
"USC297111857L","WAL-MART STORES EAST INC","US","SOMERDALE","n.a.","n.a.","n.a.","n.a.","n.a."
"USC264230420L","WAL-MART STORES EAST INC","US","EWING","n.a.","n.a.","n.a.","n.a.","n.a."
"USC120236413L","WAL-MART STORES EAST LP","US","BENTONVILLE","n.a.","n.a.","n.a.","n.a.","n.a."
"USC300760649L","WAL-MART STORES EASTI LP","US","EWING","n.a.","n.a.","n.a.","n.a.","n.a."
"USC306758327L","WALMART STORES EST I LP","US","SAINT LOUIS","n.a.","n.a.","n.a.","n.a.","n.a."
"USC311320301L","WAL-MART STORES FACILITY MAINTENANCE","US","BENTONVILLE","n.a.","n.a.","n.a.","n.a.","n.a."
"USC311042171L","WALMART STORES INC ASSOCIATES HE","US","WILMINGTON","n.a.","n.a.","n.a.","n.a.","n.a."
"USC253862219L","WAL-MART STORES TEXAS LLC","US","BRYAN","n.a.","n.a.","n.a.","n.a.","n.a."
"USC248680511L","WALMART SUB LLC","US","WOBURN","n.a.","n.a.","n.a.","n.a.","n.a."
"USC305190290L","WALMART SUPER CENTER","US","SAINT LOUIS","n.a.","n.a.","n.a.","n.a.","n.a."
"USC309702509L","WALMART SUPER CENTER","US","MEMPHIS","n.a.","n.a.","n.a.","n.a.","n.a."
"USC306018587L","WALMART SUPERCENTER RA MARK REYN","US","REPUBLIC","n.a.","n.a.","n.a.","n.a.","n.a."
"USC304508336L","WALMART SYTORE","US","LEES SUMMIT","n.a.","n.a.","n.a.","n.a.","n.a."
"CNC9367180841","WAL-MART SZITIC STORES CO., LTD.","CN","SHENZHEN","800","971","1,352","9","93"
"CNC9361324030","WAL-MART SZITIC STORES CO., LTD.","CN","SHENZHEN CITY","n.a.","n.a.","n.a.","n.a.","n.a."
"CNC9376265075","WAL-MART SZITIC STORES CO., LTD. XIANGMIHU BRANCH","CN","SHENZHEN","n.a.","n.a.","n.a.","n.a.","n.a."
"USC311127146L","WALMART TEMPORARY WAREHOUSE","US","MANDEVILLE","n.a.","n.a.","n.a.","n.a.","n.a."
"USC317402555L","WALMART TEMPORARY WAREHOUSE","US","LAFAYETTE","n.a.","n.a.","n.a.","n.a.","n.a."
"USC324881762L","WALMART TEMPORARY WAREHOUSE","US","MORROW","n.a.","n.a.","n.a.","n.a.","n.a."
"USC165803658L","WALMART TRANSPORTATION LLC","US","BENTONVILLE","n.a.","n.a.","n.a.","n.a.","n.a."
"USC307269467L","WAL-MART TRS LLC","US","SAINT LOUIS","n.a.","n.a.","n.a.","n.a.","n.a."
"USC309934790L","WALMART#1440 FUEL","US","GRANTSVILLE","n.a.","n.a.","n.a.","n.a.","n.a."
"USC278120624L","WALMART.COM USA LLC","US","BENTONVILLE","n.a.","n.a.","n.a.","n.a.","n.a."
"USC185407902L","WAL-MART.COM USA LLC","US","BENTONVILLE","n.a.","n.a.","n.a.","n.a.","n.a."
"USC312075752L","WALMART/SAMSCLUB RETURNS","US","GREENFIELD","n.a.","n.a.","n.a.","n.a.","n.a."
"USC312869345L","WALMART/SAMSCLUB RETURNS","US","LAS VEGAS","n.a.","n.a.","n.a.","n.a.","n.a."
"USC120227694L","WALTON ENTERPRISES LLC","US","BENTONVILLE","142","n.a.","22","n.a.","n.a."
"GBC09259075","WESTRY PRODUCE LIMITED","GB","LEEDS","n.a.","0","n.a.","0","n.a."
"ZAC197300017807","WILD DEVELOPMENTS (PTY) LTD","ZA","SANDTON","n.a.","n.a.","n.a.","n.a.","n.a."
"NAC2-225213","WINDHOEK CASH AND CARRY (PTY) LTD","NA",,"n.a.","n.a.","n.a.","n.a.","n.a."
"INC0015176787","WITWORKS CONSUMER TECHNOLOGIES PRIVATE LIMITED","IN","BANGALORE","n.a.","n.a.","n.a.","n.a.","n.a."
"USC150281514L","WM","US","RUSSELLVILLE","n.a.","n.a.","n.a.","n.a.","n.a."
"INC0005057089","WM GLOBAL SOURCING INDIA PRIVATE LIMITED","IN","BANGALORE","n.a.","6","8","3","1"
"VGC*918626029","WM LATIN AMERICAN HOLDINGS (BVI) I CORP","VG",,"n.a.","n.a.","n.a.","n.a.","n.a."
"CLC59146390K","WM LATIN AMERICAN HOLDINGS (BVI) III CORP","CL","LAS CONDES, SANTIAGO","n.a.","n.a.","n.a.","n.a.","n.a."
"VGC*948018414","WM LATIN AMERICAN HOLDINGS BVI II CORP","VG",,"n.a.","n.a.","n.a.","n.a.","n.a."
"GBC07543859","WM SA INVESTMENTS LIMITED","GB","LONDON","5","855","32","51","-400"
"CACSTAT89519441","WMC PARTNERSHIP","CA",,"n.a.","n.a.","n.a.","n.a.","n.a."
"MXC172349IM","WMCA CENTRAL AMERICAN HOLDING","MX",,"n.a.","n.a.","n.a.","n.a.","n.a."
"CNC9361650260","WMGS CONSULTING (SHENZHEN) CO., LTD.","CN","SHENZHEN","40","89","74","59","10"
"GBC10162182","WMGS EUROPE LIMITED","GB","LONDON","11","226","161","209","159"
"VGCFFH0054114","WMGS SERVICES LTD","VG","TORTOLA","n.a.","n.a.","n.a.","n.a.","n.a."
"SGC200103904E","WMGS SINGAPORE PTE LTD","SG","SINGAPORE","n.a.","3","0","3","0"
"VGC*948018417","WMLA HOLDINGS (BVI) IV","VG",,"n.a.","n.a.","n.a.","n.a.","n.a."
"BRC93209765000117","WMS SUPERMERCADOS DO BRASIL LTDA.","BR","PORTO ALEGRE","751","n.a.","258","n.a.","n.a."
"LUCLB165931","WMT APEX SARL","LU","LUXEMBOURG","n.a.","n.a.","n.a.","n.a.","n.a."
"VGC*948018419","WMT AZUL PARTNERS LP","VG",,"n.a.","n.a.","n.a.","n.a.","n.a."
"LUCLB179581","WMT BRASILIA SARL","LU","LUXEMBOURG","n.a.","2","n.a.","-934","n.a."
"USCFFH0097301","WMT CAMBRIDGE LLC","US",,"n.a.","n.a.","n.a.","n.a.","n.a."
"USC*904715826","WMT CANADA PARTNERS LP","US",,"n.a.","n.a.","n.a.","n.a.","n.a."
"CAC*948018520","WMT CANADA PARTNERS LP","CA",,"n.a.","n.a.","n.a.","n.a.","n.a."
"LUCLB169081","WMT GEC HOLDINGS SARL","LU","LUXEMBOURG","n.a.","0","n.a.","0","n.a."
"LUCLB157289","WMT GLOBAL MANAGEMENT SARL","LU","LUXEMBOURG","n.a.","18,566","n.a.","17,336","n.a."
"VGC*948018421","WMT GOBV I CORP.","VG",,"n.a.","n.a.","n.a.","n.a.","n.a."
"VGC*948018423","WMT GOBV II","VG",,"n.a.","n.a.","n.a.","n.a.","n.a."
"GBCSL008208","WMT INTERNATIONAL PARTNERS LIMITED PARTNERSHIP","GB","GLASGOW","n.a.","n.a.","n.a.","n.a.","n.a."
"LUCLB193970","WMT KIRCHBERG SARL","LU","LUXEMBOURG","n.a.","1","n.a.","1","n.a."
"LUCLB211870","WMT MEMPHIS SARL","LU","LUXEMBOURG","n.a.","806","n.a.","6","n.a."
"LUCLB212732","WMT MERCURY SARL","LU","LUXEMBOURG","n.a.","3,136","n.a.","3,136","n.a."
"LUCLB211913","WMT NETTO SARL","LU","LUXEMBOURG","n.a.","1,156","n.a.","10","n.a."
"LUCLB211869","WMT OTIS SARL","LU","LUXEMBOURG","n.a.","n.a.","n.a.","n.a.","n.a."
"LUCLB202840","WMT PINEHURST SARL","LU","LUXEMBOURG","n.a.","n.a.","n.a.","n.a.","n.a."
"LUCLB163137","WMT PINNACLE HOLDINGS SARL","LU","LUXEMBOURG","n.a.","n.a.","n.a.","n.a.","n.a."
"LUCLB193978","WMT RED LANDS, SARL","LU","LUXEMBOURG","n.a.","17,076","n.a.","17,076","n.a."
"LUCLB193954","WMT TC SARL","LU","LUXEMBOURG","n.a.","18,473","n.a.","23","n.a."
"LUCLB193981","WMT VIVA, SARL","LU","LUXEMBOURG","n.a.","22","n.a.","22","n.a."
"USC*110144607378","WMT WINDSOR LLC","US",,"n.a.","n.a.","n.a.","n.a.","n.a."
"LUCLB193982","WMT YELLOWSTONE, SARL","LU","LUXEMBOURG","n.a.","16,495","n.a.","15,981","n.a."
"NLC67029507","WMX HOLDINGS, B.V.","NL","AMSTERDAM","n.a.","22,476","n.a.","22,476","n.a."
"CAC*948018544","WOLVERINE PARTNERS LP","CA",,"n.a.","n.a.","n.a.","n.a.","n.a."
"CNC9362698149","WUHAN TRUST-MART DEPARTMENT STORE BUSINESS CO., LTD.","CN","WUHAN","n.a.","n.a.","n.a.","n.a.","n.a."
"CAC132739116L","WWAL MART CANADA CORP","CA","CHICOUTIMI","n.a.","n.a.","n.a.","n.a.","n.a."
"CNC9361283322","XIAMEN FUSHAN CHENGDA DEPARTMENT STORE COMMERCIAL PLAZA CO., LTD.","CN","XIAMEN","n.a.","64","132","n.a.","n.a."
"CNC*00000277834","XI'AN BAIFULE HAOYOUDUO COMMERCIAL CO., LTD.","CN","XI'AN","n.a.","n.a.","n.a.","n.a.","n.a."
"INC0004941138","XS BRANDS CONSULTANCY PRIVATE LIMITED","IN","MUMBAI CITY","n.a.","n.a.","n.a.","n.a.","n.a."
"ZAC200300079607","ZAHAAR INVESTMENTS (PTY) LTD","ZA","SANDTON","n.a.","n.a.","n.a.","n.a.","n.a."
"CNC9361676498","ZHONGSHAN HAOYOUDUO GENERAL MERCHANDISE SHANGYE CO.,LTD","CN","ZHONGSHAN","n.a.","3","8","-18","-1"
